"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"71","SP1",14,"Granada","Malaga",1,"H",0.4,0.3,-4,-7,0,-22,-10,-22,5,-13,2.3,3.2,3.2,0.13454634715819,0.20780904498081,0.657644607861,14,1.52057811779605,4.81211007967599,7.43238312389317
"72","SP1",14,"Osasuna","Almeria",1,"A",0.5,0.4,-3,-3,-49,-21,-6,-7,-21,-9,2.05,3.4,3.5,0.290195372301188,0.267956514137865,0.441848113560947,14,2.26322115973471,3.73194883213586,3.44595433093992
"73","SP1",14,"Ath Bilbao","Levante",1,"H",0.6,0.5,1,2,3,-38,-3,-8,8,-18,1.5,4.1,6.5,0.153656751999343,0.202417491001299,0.643925756999358,14,1.55297406437028,4.94028453298823,6.50801209181015
"74","SP1",14,"Celta","Vallecano",1,"A",0.4,0.4,1,-4,-7,34,-5,1,-17,17,1.91,3.5,4,0.322367549195548,0.248580690545387,0.429051760259065,14,2.33072112184365,4.02283861150275,3.10204920593109
"75","SP1",14,"Getafe","Elche",1,"D",0.6,0.5,4,0,2,-32,2,-7,-7,-4,2.05,3.25,3.75,0.168675950992842,0.233384235815235,0.597939813191923,14,1.67240912536297,4.28477954608587,5.92852741670587
"76","SP1",14,"Real Madrid","Sociedad",1,"H",0.8,0.7,7,8,21,4,23,9,9,-11,1.14,8,17,0.243003291541137,0.143901550092033,0.61309515836683,14,1.63106817327315,6.94919546982256,4.11517059566543
"77","SP1",14,"Betis","Barcelona",1,"A",0.1,0.9,-9,8,2,43,-9,15,5,16,11,6,1.25,0.523167143896917,0.243190666413926,0.233642189689157,14,4.28004891295714,4.11199991655081,1.9114350196981
"78","SP1",14,"Espanol","Sevilla",1,"A",0.3,0.5,-4,-3,5,27,-2,0,4,18,2.38,3.25,3,0.307425949253692,0.241549699015113,0.451024351731195,14,2.21717518391554,4.13993477978804,3.25281584858924
"79","SP1",14,"Valencia","Valladolid",1,"D",0.3,0.4,-4,-1,17,-31,1,-10,5,0,1.53,4,6,0.152687906488829,0.249825186615302,0.597486906895869,14,1.67367684288734,4.00279897134579,6.54930716515627
"80","SP1",14,"Villarreal","Ath Madrid",1,"D",0.6,0.8,3,8,8,34,7,31,-4,17,3.4,3.4,2.1,0.431385510387514,0.239054088231758,0.329560401380729,14,3.03434513312398,4.18315372640907,2.31811216631198
"81","SP1",14,"Valladolid","Osasuna",1,"A",0.5,0.3,2,-5,-25,-31,-3,-6,3,-14,2,3.4,3.75,0.144282945160118,0.200833296977893,0.654883757861989,14,1.52698855025008,4.9792540133924,6.93082608544099
"82","SP1",14,"Almeria","Real Madrid",1,"A",0.6,0.8,-1,10,-26,16,-8,23,-7,-1,9.5,5.5,1.29,0.493674228778851,0.231824128838167,0.274501642382982,14,3.64296545302563,4.3136148295335,2.02562730988326
"83","SP1",14,"Ath Madrid","Getafe",1,"H",0.7,0.5,7,2,6,6,19,-2,0,-5,1.22,5.75,13,0.225128508597746,0.145699782239924,0.62917170916233,14,1.58939123523431,6.86342824008686,4.441907452009
"84","SP1",14,"Barcelona","Granada",1,"H",0.9,0.6,8,1,24,7,11,-3,4,9,1.13,8.5,17,0.222485699227883,0.16879761820804,0.608716682564077,14,1.64280038422429,5.92425420818152,4.49467090905353
"85","SP1",14,"Sociedad","Celta",1,"H",0.7,0.4,5,0,-12,13,-1,5,-5,0,1.67,3.6,5.25,0.274164525334759,0.193261907539659,0.532573567125582,14,1.87767486358218,5.17432541534234,3.64744490111908
"86","SP1",14,"Elche","Valencia",1,"H",0.4,0.3,-1,-4,-31,30,-7,4,0,12,2.75,3.3,2.5,0.350341868297514,0.206296010251072,0.443362121451414,14,2.25549263596616,4.84740348968917,2.85435481879314
