"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","H_odds","D_odds","A_odds"
"747","I1",22,"Sassuolo","Napoli",1,"D",0.5,0.7,1,7,1,28,5,5,2,-2,4,3.9,1.8,0.366705146380353,0.286538358236689,0.346756495382957,2.8838681129696,3.48993414408402,2.72698654455965
"748","I1",22,"Inter","Cagliari",1,"H",0.9,0.4,8,-1,51,-8,23,-9,23,-12,1.16,8,15,0.0592602417364518,0.14591439258649,0.794825365677059,1.25813800513043,6.85333353532797,16.8747202289066
"749","I1",22,"Spezia","Verona",1,"A",0.4,0.4,-3,-1,-69,11,-23,3,-25,8,3.5,3.5,2.05,0.528277155065825,0.283561014098696,0.18816183083548,5.31457413844126,3.52657788017341,1.89294575851079
"750","I1",22,"Milan","Roma",1,"H",0.7,0.5,6,1,27,6,6,4,6,3,1.9,3.7,3.8,0.214107281043221,0.25431062418285,0.531582094773929,1.88117698062287,3.93219907038172,4.67055578459349
"751","I1",22,"Empoli","Sassuolo",1,"A",0.6,0.5,1,-2,-16,35,-5,7,-6,6,2.5,3.8,2.55,0.354090535194499,0.290438489416799,0.355470975388702,2.81316920152627,3.44306982868559,2.82413648659292
"752","I1",22,"Venezia","Milan",1,"A",0.2,0.7,-7,5,-27,27,-14,4,-16,-4,6,4,1.57,0.532307834456382,0.285262222355861,0.182429943187757,5.48155627593874,3.50554655201597,1.87861221509401
"753","I1",22,"Napoli","Sampdoria",1,"H",0.3,0.4,-2,-1,22,4,4,3,10,-10,1.4,5,7.5,0.236551489987607,0.297508159342455,0.465940350669938,2.14619746618248,3.36125235089409,4.22740943230749
"754","I1",22,"Udinese","Atalanta",1,"A",0.5,0.7,2,3,9,37,8,11,0,18,3.5,3.6,2.05,0.405218303820895,0.275814621328137,0.318967074850968,3.13511982535261,3.62562359886751,2.46780560150115
"755","I1",22,"Cagliari","Bologna",1,"H",0.3,0.4,-9,0,-15,-17,-14,-8,-5,-3,2.75,3.3,2.55,0.329289135411017,0.302317819325088,0.368393045263895,2.71449206996744,3.30777723335151,3.03684480434438
"756","I1",22,"Salernitana","Lazio",1,"A",0.2,0.5,-12,2,-63,-8,-24,3,-22,3,7,4.5,1.45,0.55033310678397,0.291789984613359,0.157876908602671,6.33404852457998,3.42712242616917,1.8170813052549
"757","I1",22,"Verona","Bologna",1,"H",0.5,0.2,1,-3,32,-18,7,-7,5,-4,1.95,3.6,3.8,0.15419448397322,0.25251489136303,0.59329062466375,1.68551458329003,3.96016248626835,6.48531629817367
"758","I1",22,"Spezia","Sampdoria",1,"H",0.7,0.2,2,-3,-56,-31,-8,-14,-20,-32,2.7,3.3,2.62,0.171932831526867,0.272925190339905,0.555141978133228,1.80134098913343,3.66400770392277,5.81622480778917
"759","I1",22,"Inter","Milan",1,"A",0.9,0.7,8,6,47,40,16,14,15,8,1.8,3.75,4.5,0.234239371239704,0.255310751443643,0.510449877316653,1.95905620598212,3.91679549077171,4.26913714252021
"760","I1",22,"Sampdoria","Sassuolo",1,"H",0.1,0.4,-4,-1,-36,15,-23,10,-31,4,2.8,3.8,2.3,0.57801882066221,0.289897239166888,0.132083940170902,7.57094313438947,3.44949818381789,1.73004747294274
"761","I1",22,"Napoli","Inter",1,"D",0.9,0.7,8,2,42,35,19,12,29,10,2.75,3.4,2.55,0.163140317239304,0.210916741070619,0.625942941690077,1.59758970570057,4.74120733576659,6.12969262854342
"762","I1",22,"Spezia","Fiorentina",1,"A",0.7,0.4,2,-1,-23,25,2,7,-14,12,3.75,3.6,1.95,0.354984297749349,0.300048354681869,0.344967347568782,2.89882508314968,3.33279614567547,2.81702601027748
"763","I1",22,"Sampdoria","Empoli",1,"H",0.2,0.3,0,-6,-46,-8,-23,-7,-28,2,2.2,3.4,3.2,0.431846419271002,0.290382731375835,0.277770849353162,3.6000897946227,3.44373095211962,2.31563804949013
"764","I1",22,"Salernitana","Milan",1,"D",0.4,0.7,-5,4,-56,40,-20,15,-29,20,9,5,1.36,0.665974650879569,0.235396247370504,0.0986291017499276,10.1389953092697,4.24815608222523,1.50155865344015
"765","I1",22,"Inter","Sassuolo",1,"A",0.6,0.4,1,-2,28,2,10,2,5,8,1.28,6,9,0.204312876787987,0.262936619270622,0.532750503941391,1.87705125119884,3.80319790668173,4.89445411234499
"766","I1",22,"Milan","Udinese",1,"D",0.6,0.4,1,-4,36,17,10,0,17,-7,1.5,4,7,0.140145348208586,0.232724869289769,0.627129782501645,1.59456627304632,4.29691937544882,7.13544910896111
"767","I1",22,"Salernitana","Bologna",1,"D",0.3,0.3,-6,-5,-46,1,-18,-4,-19,-1,3.5,3.4,2.15,0.39257161787361,0.310729858557552,0.296698523568839,3.37042459116917,3.21822950855811,2.54730590412156
"768","I1",22,"Empoli","Juventus",1,"A",0.3,0.7,-4,4,4,-15,2,7,5,-3,5,4,1.65,0.326742176162907,0.295289082232721,0.377968741604372,2.64572143123603,3.38651193074551,3.06051704663135
"769","I1",22,"Atalanta","Sampdoria",1,"H",0.3,0.4,-2,3,8,-36,-2,-18,0,-18,1.44,5,6.5,0.204108826416602,0.260789715556154,0.535101458027244,1.86880447623278,3.83450703900429,4.89934716472731
"770","I1",22,"Venezia","Sassuolo",1,"A",0.3,0.6,-4,-1,-46,-15,-18,-10,-13,-3,3.25,3.4,2.2,0.377153780990898,0.269172888790321,0.353673330218781,2.82746793313876,3.71508439982221,2.65143835326984
"771","I1",22,"Sampdoria","Juventus",1,"A",0.4,0.8,0,4,-52,-5,-16,12,-27,-5,5.5,3.75,1.65,0.51650665353596,0.282035484161246,0.201457862302794,4.96381719020221,3.54565313997255,1.9360834815081
"772","I1",22,"Cagliari","Milan",1,"A",0.4,0.8,-4,3,8,27,-6,11,-6,10,5.25,4,1.6,0.450025472888726,0.282901136691806,0.267073390419468,3.74428915748361,3.53480375403866,2.22209643729937
"773","I1",22,"Roma","Lazio",1,"H",0.7,0.7,2,6,29,-3,8,5,9,11,2.55,3.4,2.75,0.260628601405858,0.256193317169651,0.483178081424491,2.06963030494229,3.90330243992196,3.83687743634388
"774","I1",22,"Bologna","Atalanta",1,"A",0.4,0.4,-3,2,-12,12,-5,2,-6,4,4.5,3.6,1.8,0.387294280356055,0.308538607396709,0.304167112247236,3.28766641670047,3.24108547853213,2.5820159261858
"775","I1",22,"Udinese","Cagliari",1,"H",0.5,0.3,0,-5,6,-4,2,-11,-5,-3,1.8,3.5,4.75,0.189196301895454,0.25315510447123,0.557648593633317,1.79324400960931,3.95014748799445,5.28551557288145
"776","I1",22,"Juventus","Inter",1,"A",0.9,0.5,6,3,-7,40,3,19,-15,29,2.8,3.4,2.5,0.44595813894381,0.29082641535095,0.26321544570524,3.79916914571891,3.4384772057011,2.2423629320195
"777","I1",22,"Napoli","Fiorentina",1,"A",0.8,0.6,4,1,1,38,4,14,0,17,1.75,3.8,4.5,0.341453518606436,0.279439593893131,0.379106887500434,2.63777850777996,3.57859094363858,2.92865630461584
"778","I1",22,"Sassuolo","Atalanta",1,"H",0.7,0.5,6,2,23,21,13,4,-3,10,3.3,3.75,2.1,0.264062182027465,0.270966862976758,0.464970954995777,2.15067197048702,3.69048816159404,3.7869868086449
"779","I1",22,"Fiorentina","Venezia",1,"H",0.8,0,3,-8,35,-3,15,-11,12,-10,1.36,5,8.5,0.07023515051704,0.187325054555876,0.742439794927084,1.34691056006529,5.33831420666539,14.2378850566767
"780","I1",22,"Fiorentina","Udinese",1,"A",0.7,0.7,2,7,36,32,14,13,5,9,1.7,4,4.75,0.31709444179249,0.289810659807514,0.393094898399996,2.54391497847027,3.45052870265082,3.1536345902096
"781","I1",22,"Bologna","Inter",1,"H",0.5,0.9,1,7,-39,2,-4,11,1,5,7,5,1.4,0.445897892503828,0.263620733722991,0.290481373773181,3.44256152127964,3.79332833907816,2.24266590358781
"782","I1",22,"Cagliari","Verona",1,"A",0.2,0.6,-6,0,-36,10,-12,-2,-1,-17,2.45,3.6,2.75,0.363133831690336,0.298192854987375,0.338673313322289,2.95269795600451,3.35353440994533,2.7538056571186
"783","I1",22,"Napoli","Sassuolo",1,"H",0.5,0.4,1,1,1,20,-1,5,-7,5,1.45,4.75,6.5,0.353905140965309,0.305882674268515,0.340212184766177,2.9393421070068,3.26922733492961,2.82561591863969
"784","I1",22,"Sampdoria","Genoa",1,"H",0.3,0.4,-2,-4,-23,-5,4,-10,-1,-4,2.75,3.25,2.62,0.241833459058311,0.265747784864142,0.492418756077547,2.03079185684495,3.76296645524714,4.1350771059305
"785","I1",22,"Roma","Bologna",1,"D",0.7,0.7,3,3,8,-57,0,-9,9,-9,1.5,4.5,6,0.135910267564648,0.192370017917107,0.671719714518246,1.48871616894138,5.19831526153366,7.35779583043154
"786","I1",22,"Venezia","Bologna",1,"H",0,0.7,-6,3,-54,-39,-10,-7,-22,-7,2.87,3.5,2.35,0.463115572549899,0.282084059758009,0.254800367692092,3.92464111829081,3.54504256943079,2.15928821934022
"787","I1",22,"Udinese","Spezia",1,"A",0.4,0.1,2,-6,1,-49,2,-19,-7,-5,1.83,3.9,4,0.144748381316935,0.232866991397624,0.622384627285441,1.60672348923775,4.29429690312992,6.9085401225347
"788","I1",22,"Torino","Roma",1,"A",0.7,0.3,3,-4,-2,40,-1,5,-8,20,3.3,3.6,2.1,0.333700204582745,0.288759336264068,0.377540459153186,2.64872274151219,3.46309148974324,2.99670178881187
"789","I1",22,"Genoa","Bologna",1,"A",0.4,0.4,-4,-2,3,-38,-5,-11,-2,-15,2.25,3.6,3,0.183534521283637,0.260524124689738,0.555941354026625,1.79875088038892,3.83841612054513,5.44856625884885
"790","I1",22,"Inter","Sampdoria",1,"H",0.8,0.5,6,1,68,-21,25,-5,30,-4,1.14,8,19,0.0662912102570718,0.150785650983944,0.782923138758984,1.27726458766451,6.63193078037965,15.0849561521367
"791","I1",22,"Sassuolo","Milan",1,"A",0.3,1,-5,8,9,34,-3,19,3,9,6.5,4.75,1.45,0.524208486624711,0.271598961028838,0.204192552346451,4.89733826483207,3.68189920981996,1.90763794466364
